cancel reminder for my doctor's appointment	reminder/cancel_reminder
what is the weather going to be like next friday.	weather/find
weather forecast for tomorrow at disneyland	weather/find
should i wear rain boots tonight?	weather/find
is it going to rain saturday?	weather/find
create a reminder to go school shopping by thursday.	reminder/set_reminder
set an alarm for every 30 minutes	alarm/set_alarm
remind me to get spinach	reminder/set_reminder
do i need a coat 	weather/find
change 5 am alarm to pm	alarm/modify_alarm
what is the hurricane forecast for the atlantic this week?	weather/find
show alarms	alarm/show_alarms
cancel all alarms set this week	alarm/cancel_alarm
set a recurring alarm for 6:25am	alarm/set_alarm
set an alarm for every 20 seconds	alarm/set_alarm
set an alarm and a reminder to pick up george at 9am	alarm/set_alarm
is it suppose to be cold in duck hill on thanksgiving	weather/find
set alarm at 5pm tonight 	alarm/set_alarm
show the reminders i have this week	reminder/show_reminders
set an alarm every five minutes for 2 hours.	alarm/set_alarm
i don't watch to forget to call the president	reminder/set_reminder
how much will it rain today?	weather/find
when is the next rain coming?	weather/find
change my alarm tomorrow morning from 7 am to 9 am.	alarm/modify_alarm
how cold is it today in degrees fahrenheit	weather/find
what is the expected low tomorrow?	weather/find
should i take an umbrella	weather/find
will there be any rain today?	weather/find
do i have any alarms set right now?	alarm/show_alarms
what is this evenings temperture	weather/find
i'd like to set my alarm for tomorrow morning at 6:30am.	alarm/set_alarm
what is the temperature going to be tomorrow night?	weather/find
add 15min to the alarm before you go	alarm/modify_alarm
remind me to set my alarm tonight	reminder/set_reminder
set an alarm 5 minutes before my next meeting	alarm/set_alarm
remind me that i have to make a dish for the meeting on thursday.	reminder/set_reminder
remind me about my skype appointment with my doctor	reminder/set_reminder
remind me to schedule a check up	reminder/set_reminder
set reminder for europe flight	reminder/set_reminder
tell me the weather for the next few days 	weather/find
is there a cold front coming	weather/find
what's the heat index today?	weather/find
cancel my reminder to buy eggs.	reminder/cancel_reminder
remind me	reminder/set_reminder
is it cold enough to wear a jacket?	weather/find
turn on an alarm for every sunday at 6 am	alarm/set_alarm
set a reminder to buy new internet after august 20th	reminder/set_reminder
weather in hawaii	weather/find
how hot is it right now	weather/find
remind me at 4 pm to pack paperclips.	reminder/set_reminder
half moon bay weather tomorrow?	weather/find
is it going to be above 72 in degree c here tomorrow	weather/find
will it snow this week?	weather/find
remind me to buy snacks for lunch tomorrow	reminder/set_reminder
set alarm to 5pm with sound to vibrate	alarm/set_alarm
i need the weather for miami beach today.	weather/find
remind me to call dentist tuesday at 1:30pm.	reminder/set_reminder
what is the tempurature going to be at 5pm	weather/find
set a daily reminder to take my meds at 8 a.m.	reminder/set_reminder
cancel my sunday alarms as of today	alarm/cancel_alarm
deactivate all current alarms	alarm/cancel_alarm
give me a rundown of tomorrow's weather	weather/find
change my alarm from 6 am to 6:30 am	alarm/modify_alarm
do i  need to wear rain boots today	weather/find
how many inches of snow will we get tomorrow	weather/find
current humidity	weather/find
remind me to buy cookies at the store tomorrow night	reminder/set_reminder
what is the weather like for this evening	weather/find
set an alarm for 9 a.m. tomorrow.	alarm/set_alarm
cancel reminder to buy cheese	reminder/cancel_reminder
what reminders do i have	reminder/show_reminders
remind me to pick up diapers at walmart after work	reminder/set_reminder
remind me to call for a doctor's appointment	reminder/set_reminder
remind me to get milk at the store at 4pm tomorrow.	reminder/set_reminder
should i bring my umbrella 	weather/find
what is the weather like in aruba for the next 2 weeks	weather/find
remind me to call insurance company at 8am.	reminder/set_reminder
set an alarm for the next hour	alarm/set_alarm
remind me to call mary tonight after work	reminder/set_reminder
how hot will it be tomorrow	weather/find
is there a hurricane over the atlantic	weather/find
show the rest of today's reminders	reminder/show_reminders
remind me to buy ice tomorrow morning.	reminder/set_reminder
set the alarm for 24 hours from now	alarm/set_alarm
can i put my rain boots away after this weekend	weather/find
how cold is going to be tonight in downtown denver?	weather/find
can you set the alarm for 5 am	alarm/set_alarm
how many alarms are set for this week?	alarm/show_alarms
show all of my reminders for tomorrow	reminder/show_reminders
delete the alarm for thursday.	alarm/cancel_alarm
show me my alarms.	alarm/show_alarms
are there heavy winds tonight	weather/find
temperature today around palo alto celsius	weather/find
is the sun out in new york city	weather/find
how's the weather in santa ana, california?	weather/find
how cold will it be thursday night	weather/find
set an alarm for 20 minutes from now.	alarm/set_alarm
temperature in dehli tomorrow fahrenheit	weather/find
which day is the weather expected to be clear and travel safe weather	weather/find
set an alarm every hour for the next 8 hours	alarm/set_alarm
2 week weather forecast	weather/find
what's the forecast for saturday?	weather/find
i don't want to forget to draft my fantasy team	reminder/set_reminder
what is this weeks forecast for seattle	weather/find
do i need an umbrella for later	weather/find
set alarm for 2:15.	alarm/set_alarm
cancel my reminder to buy eggs at the store tonight	reminder/cancel_reminder
set wake up alarm for 6:00 am	alarm/set_alarm
remind me to go running at 2pm today	reminder/set_reminder
set my alarm for 6:30 a.m	alarm/set_alarm
what is the highest temp today	weather/find
set an alarm for 5am everyday this week	alarm/set_alarm
what is the weather for lake george on wednesday?	weather/find
what is the temperature for thursday	weather/find
delete all alarms	alarm/cancel_alarm
cancel saturday alarms	alarm/cancel_alarm
set an alarm for 622	alarm/set_alarm
cancel all my reminders for tomorrow	reminder/cancel_reminder
july weather in miami	weather/find
set alarm for 4 am tomorrow.	alarm/set_alarm
set the alarm for 1 hour from now	alarm/set_alarm
alarm for 2 minutes	alarm/set_alarm
will it snow tomorrow?	weather/find
how much time is left on my work alarm	alarm/time_left_on_alarm
set an alarm for every 30 seconds for the next 5 minutes	alarm/set_alarm
pause my alarm after 2 minutes please	alarm/snooze_alarm
cancel the tonight alarm	alarm/cancel_alarm
remind me to pick up flowers tonight at 7.	reminder/set_reminder
is it windy today? 	weather/find
is the tornado coming tomorrow night?	weather/find
remind me to pick the child up at 9	reminder/set_reminder
i need a reminder to pay the cable bill tomorrow	reminder/set_reminder
what's the weather in seoul, korea?	weather/find
is it going to be around 60 in degree celcius chicago	weather/find
what is the forecast in williamsburg, va for next week?	weather/find
how many inches did it rain last night	weather/find
what time is alarm set for tomorrow please	alarm/show_alarms
set my work alarm for 6:45am	alarm/set_alarm
add an alarm for calling mom on every saturday	alarm/set_alarm
show all reminders for upcoming meetings.	reminder/show_reminders
will it rain all week	weather/find
are we expecting storms soon?	weather/find
should i wear my jacket today?	weather/find
set an alarm for every 10 minutes for 1 hour.	alarm/set_alarm
remind me to take the dog to the vet next wednesday morning.	reminder/set_reminder
is it snowing in the notch? 	weather/find
should i carry an umbrella	weather/find
what is the temperature in chicago?	weather/find
remind me of my doctors appointment on monday at 10 am	reminder/set_reminder
weather forecast for the next five days	weather/find
is there any flood warning	weather/find
what's the temperature in south carolina right now?	weather/find
remove the rest of my alarms for today	alarm/cancel_alarm
what are the projected weather conditions for boston, ma  for labor day weekend?	weather/find
how's the weather today?	weather/find
cancel dinner alarm	alarm/cancel_alarm
add another to the alarm for tomorrow	alarm/set_alarm
set alarm for 3am wednesday night	alarm/set_alarm
how many inches of rain did slaton get today?	weather/find
remind me to go to work tomorrow	reminder/set_reminder
is it partly cloudy?	weather/find
temperature tomorrow morning around madrid f	weather/find
set alarm for 9 pm today	alarm/set_alarm
what's my alarm set at	alarm/show_alarms
what are the chances of snow today? 	weather/find
what time is the sunset	weather/checkSunset
what is the weather in nyc	weather/find
what is the highest temperature of today	weather/find
should i take an umbrella 	weather/find
what is the forecast in northern california this week?	weather/find
i'd like to set an alarm for 6:30 this evening.	alarm/set_alarm
set the reminder for a week from now.	reminder/set_reminder
set an alarm for 8pm tomorrow	alarm/set_alarm
set an alarm for 8 months	alarm/set_alarm
duplicate this alarm	alarm/set_alarm
how hot is it going to be in southern california today?	weather/find
i want the weather forecast	weather/find
is saturday to be cloudy	weather/find
remind me to get brazilian coffee at the coffee shop.	reminder/set_reminder
set alarm for 2:30pm	alarm/set_alarm
is it around 16 in degree c inside tonight	weather/find
set a reminder to put dinner in the oven tonight	reminder/set_reminder
cancel the iphone 10,000 step alarm	alarm/cancel_alarm
remind me about the fireworks saturday	reminder/set_reminder
change alarm to 30 minutes later	alarm/modify_alarm
set alarm every 60 seconds	alarm/set_alarm
reminder to make doctor appointment	reminder/set_reminder
remind me to check my schedule for next month.	reminder/set_reminder
set an alarm for me to wake up in an hour	alarm/set_alarm
set reminder to make breakfast	reminder/set_reminder
is snow in the forecast tomorrow?	weather/find
is the storm over	weather/find
is there a freeze warning in ft smith ar tonight?	weather/find
set weekday alarm for 6am	alarm/set_alarm
is there heavy rain today?	weather/find
what is the weather like in atlanta?	weather/find
set alarm every 2 hours	alarm/set_alarm
temperature near mumbai next week f	weather/find
what's the weather like in the southern texas mexico border.	weather/find
is it still drizzling outside 	weather/find
remind me to take my dogs to the vet tomorrow	reminder/set_reminder
are we expecting severe weather today	weather/find
what is the weather in county limerick right now	weather/find
rain on tuesday?	weather/find
is it cold in the street 	weather/find
turn all of the alarms off completely	alarm/cancel_alarm
delete the alarm for 7 am tomorrow.	alarm/cancel_alarm
set alarm for 6 am monday	alarm/set_alarm
should i bring a jacket with me today?	weather/find
what is the weather forecast in salt lake city next week?	weather/find
will it rain between 2 pm to 7 pm	weather/find
set alarm 11 minutes from now	alarm/set_alarm
set reminder for job interview at 1pm on monday.	reminder/set_reminder
will it be raining later this afternoon	weather/find
is it going to be around 53 in degrees celsius for dublin this weekend	weather/find
is there a possibility of hail damage today?	weather/find
set the alarm for 6am on wednesday.	alarm/set_alarm
set an alarm for midnight.	alarm/set_alarm
how many alarms are set today? 	alarm/show_alarms
delete all alarms that go off before 6 am	alarm/cancel_alarm
reset the alarm set for 60 minutes	alarm/modify_alarm
how hot is it tonight degree fahrenheit	weather/find
set multiple alarms tomorrow for 3:00, 4:00 and 5:00	alarm/set_alarm
set pick up alarm for  2:30 monday through friday	alarm/set_alarm
can i have an alarm set for the start of my workout for 5pm?	alarm/set_alarm
i need alarms on	alarm/set_alarm
cancel reminder for visit to school	reminder/cancel_reminder
set alarm 10 minutes before appointment	alarm/set_alarm
set my snooze alarm for every 5 minutes	alarm/snooze_alarm
add a reminder to get the kids at 5 pm	reminder/set_reminder
how hot is it at boston today in degrees celsius	weather/find
how warm is it next week in degree celsius	weather/find
do i need to wear a coat?	weather/find
what is the temperature in silver spring?	weather/find
show all my reminders	reminder/show_reminders
remind me to pick up my mom	reminder/set_reminder
please set a reminder for friday's school program	reminder/set_reminder
show me my reminders for next week.	reminder/show_reminders
set alarm for 25minutes	alarm/set_alarm
rain	weather/find
delete 3 o' clock alarm	alarm/cancel_alarm
temperature tomorrow morning around beijing f	weather/find
look up the weather for 99223 zipcode	weather/find
is it below freezing today?	weather/find
is it snowing right now in detroit?	weather/find
set an alarm for 6 tomorrow morning	alarm/set_alarm
weather forecast	weather/find
will it rain in west falls today?	weather/find
what is the forecast for this week?	weather/find
when will the temperature drop below 100 degrees this week?	weather/find
whats temperature?	weather/find
cancel my reminder to stop at the bank after work.	reminder/cancel_reminder
what will the weather be like on thursday	weather/find
do the kids need their raincoats today?	weather/find
remind me to get my laptop when i get to work	reminder/set_reminder
please remind me to go to cvs after work today.	reminder/set_reminder
should i wear a jacket tomorrow?	weather/find
current weather in los angeles	weather/find
remind me to take dog for walk tomorrow	reminder/set_reminder
how cold is it near shanghai in degree celsius	weather/find
is it below freezing tonight?	weather/find
cancel my reminder to call john tomorrow	reminder/cancel_reminder
will i need a jacket in boston next weekend?	weather/find
what is the weather like tomorrow ?	weather/find
remind me to pick up the kids from school today.	reminder/set_reminder
should i wear a sweater tonight	weather/find
read me my current reminders for the week.	reminder/show_reminders
will you remind me to pick up some ice cream when we go to the store	reminder/set_reminder
is it going to be above 80 in degree fahrenheit in dehli tomorrow	weather/find
how hot is it at palo alto tomorrow morning in c	weather/find
set an alarm for 8:30am	alarm/set_alarm
will it rain next week?	weather/find
remind me to pack my hikers pack	reminder/set_reminder
set alarm for saturday at 8 am	alarm/set_alarm
what is the low temperature today?	weather/find
remind me to take vitamins at 7am daily	reminder/set_reminder
is it cold out	weather/find
when is the weather like in phoenix right now?	weather/find
what's the weather in tampa next weekend?	weather/find
remind me of my appt	reminder/set_reminder
what's the weather in cancun like?	weather/find
is saturday to be rainy	weather/find
is it cold in russia all year long	weather/find
will it be cold in tillamook tonight	weather/find
whats the weather on saturday	weather/find
turn off work alarm	alarm/cancel_alarm
what is the high temperature going to be tomorrow	weather/find
is it going to rain in champaign il today?	weather/find
set my alarm for 5:30am	alarm/set_alarm
set the alarm for noon	alarm/set_alarm
set alarm to go off every hour on the hour for 5 hours	alarm/set_alarm
should i carry an umbrella today?	weather/find
set reminder for august 28 at 11am for pediatrician	reminder/set_reminder
what is the temperature in las vegas now?	weather/find
cancel alarm for 9 a.m.	alarm/cancel_alarm
what is the temperature going to be tomorrow at 5am?	weather/find
will it hail today?	weather/find
remind me to make a dentist appointment for next month	reminder/set_reminder
how warm is it today for dehli degrees celsius	weather/find
do i have any alarms set for tonight?	alarm/show_alarms
how cold is it for palo alto next week in degree f	weather/find
what will the high temp be tomorrow?	weather/find
will it be windy this weekend?	weather/find
set alarm for every 34min	alarm/set_alarm
add a new alarm to remind me to take the dog to the vet	alarm/set_alarm
activate my weekend alarms	alarm/set_alarm
what is the weather going to be like this week at miami beach?	weather/find
how hot is it this week	weather/find
please remind me to go to the post office tomorrow.	reminder/set_reminder
set alarm for 1 o clock later	alarm/set_alarm
please remind me to get bread later	reminder/set_reminder
what will be the lowest temperature today?	weather/find
set alarm to go off after 45 mins	alarm/set_alarm
what's the record low for tomorrow?	weather/find
set alarm every 27 hours	alarm/set_alarm
set my alarm for 7 am tomorrow.	alarm/set_alarm
set alarm for 3 am for work	alarm/set_alarm
set evening alarms for the next three days	alarm/set_alarm
what is the weather for mccandless this evening	weather/find
delete the reminders on sunday	reminder/cancel_reminder
set a recurring alarm for 4:30pm on weekdays	alarm/set_alarm
how many inches of snow are in the forecast today?	weather/find
remind me to call my dad this saturday	reminder/set_reminder
will it be above 34 in degree c menlo park tonight	weather/find
set an alarm for 6:30 tomorrow morning.	alarm/set_alarm
will it be raining at 3 pm	weather/find
set an alarm for 7pm tonight.	alarm/set_alarm
remove my payday reminders for last month	reminder/cancel_reminder
how much time is left on work alarm	alarm/time_left_on_alarm
will it be below 12 in f out there tomorrow morning	weather/find
remind me to take out the chicken in 20 minutes	reminder/set_reminder
is it sunny in alaska today?	weather/find
create an alarm at noon	alarm/set_alarm
what's the weather in santa fe right now?	weather/find
is it going to rain tonight at home? 	weather/find
how much rain should i expect for tomorrow?	weather/find
remind me to buy a present for jane's birthday.	reminder/set_reminder
will it rain in my neighborhood tomorrow?	weather/find
set my alarm for 20 minutes earlier please	alarm/modify_alarm
is it going to be above 48 in degree c dehli	weather/find
remind me to schedule a lunch with martha	reminder/set_reminder
do i need snow boots?	weather/find
will it be hot tomorrow?	weather/find
erase my alarm	alarm/cancel_alarm
set an alarm every 5 minutes	alarm/set_alarm
set alarm for every 5 minutes the next 30 minutes.	alarm/set_alarm
set an alarm for 1 pm today	alarm/set_alarm
is raining in jacksonville tonight?	weather/find
weather forecast for birmingham	weather/find
what is the weather going to be in miami at 2pm today	weather/find
what is the weather like today	weather/find
when is the next alarm set	alarm/show_alarms
set alarm for 6 am wednesday	alarm/set_alarm
change the 5am alarm to 6:30am	alarm/modify_alarm
please set my alarm for 7am	alarm/set_alarm
do i need my umbrella for the jacksonville zoo	weather/find
remind me a day in advance of doctor visit on monday at 8 am	reminder/set_reminder
please give me the 10 day forecast.	weather/find
set alarms for one time only	alarm/set_alarm
set alarm every hour for 12 hours.	alarm/set_alarm
what is the weather for dallas at 6pm?	weather/find
what's the low temperature for today?	weather/find
temperature for shanghai tonight celcius	weather/find
remind me on sept. 12th to purchase a gift for amber	reminder/set_reminder
is it going to rain overnight?	weather/find
do i need to take an umbrella if i go to church this morning 	weather/find
delete the alarm for 7:00 am on monday.	alarm/cancel_alarm
how hot does it get in florida ?	weather/find
will it be clear skies for the meteor shower tonight?	weather/find
remind me about my trip to orlando on tuesday at 5 pm	reminder/set_reminder
remind me to put gas in the car.	reminder/set_reminder
what is the weather like at flagler beach this weekend?	weather/find
set an alarm to tell me when to start my project.	alarm/set_alarm
is it going to be below 14 in degrees f around shanghai tomorrow morning	weather/find
set morning alarm for 6 am daily	alarm/set_alarm
is it going to snow today in rochester, ny?	weather/find
how much snow is new york supposed to get	weather/find
what are the forecast highs today?	weather/find
remind me to get oil changed	reminder/set_reminder
what is the forecast for the rest of the month?	weather/find
heat advisory tomorrow	weather/find
cancel reminder to pay the hospital bill	reminder/cancel_reminder
is it going to rain in phoenix this weekend	weather/find
how many inches of snow are predicted.	weather/find
set my alarm for 8am pacific standard time	alarm/set_alarm
how much rain did they get in dallas, tx last night	weather/find
cancel my 7am alarm for tomorrow	alarm/cancel_alarm
is it going to be good skiing this weekend?	weather/find
set alarm every 2 minutes for 30 minutes	alarm/set_alarm
please tell me the weather in vancouver on thursday.	weather/find
will the temp be lower than 60 degrees today 	weather/find
delete my reminder for picking up patrick from school tomorrow.	reminder/cancel_reminder
set the alarm for when i start running 	alarm/set_alarm
remind me to pick the kids up at three	reminder/set_reminder
do i have any alarms set for tomorrow?	alarm/show_alarms
delete all my reminders	reminder/cancel_reminder
my alarms right now	alarm/show_alarms
weather forecast next week	weather/find
shut off the alarm	alarm/cancel_alarm
edit alarm for tomorrow	alarm/modify_alarm
set alarm for 6 tomorrow morning.	alarm/set_alarm
is it supposed to storm tomorrow? 	weather/find
remind me to make an appointment for the chiropractor	reminder/set_reminder
delete that last set reminder	reminder/cancel_reminder
change all am alarms to pm	alarm/modify_alarm
how many minutes left on alarm?	alarm/time_left_on_alarm
set an alarm for 5 am tomorrow.	alarm/set_alarm
set alarm for 6 am tomorrow	alarm/set_alarm
las vegas weekend weather	weather/find
cancel my reminder for friday at 6 pm	reminder/cancel_reminder
remind me to stop and get mayo.	reminder/set_reminder
what is the heat index this week?	weather/find
weather conditions	weather/find
switch my alarm for wednesday only	alarm/modify_alarm
what's the high temperature for tomorrow?	weather/find
what will the weather be for my weekend in las vegas	weather/find
what was the temperature at 5am today?	weather/find
remind me about game night on friday at 4pm	reminder/set_reminder
what time is the sun setting tonight in the outer banks	weather/checkSunset
how much snow are we expecting?	weather/find
what is the temperature inside the honda center?	weather/find
set reminder to set house alarm whenever i leave my home	reminder/set_reminder
what's the weather like saturday?	weather/find
what time is the sunrise in oklahoma	weather/checkSunrise
my alarm	alarm/show_alarms
set an alarm every minute for 5 minutes.	alarm/set_alarm
temperature next week near manila celsius	weather/find
what is the wind index	weather/find
set reminder for 30 mintues from now	reminder/set_reminder
what are the chances of storms today	weather/find
will it be freezing in the morning	weather/find
cancel 9am alarm	alarm/cancel_alarm
set alarm for an hour before you need to get up	alarm/set_alarm
snooze alarm for 5 min	alarm/snooze_alarm
can you tell me how much rain is expected tonight?	weather/find
set an alarm to remind me about my movie date.	alarm/set_alarm
will there be a thunderstorm or just rain?	weather/find
set alarm please	alarm/set_alarm
what is the temperature right now? 	weather/find
temperature menlo park today celcius	weather/find
how hot is it supposed to be today	weather/find
set my alarm to wake me in 20 min	alarm/set_alarm
can i get a maritime forecast	weather/find
what's the temperature going to be today in pittsburgh	weather/find
is it gonna be cloudy this week?	weather/find
turn off alarm after 60 seconds	alarm/cancel_alarm
remind me to call karen	reminder/set_reminder
set an alarm for 4pm tomorrow	alarm/set_alarm
what is the chance for rain today?	weather/find
what is the five-day forecast for merritt island?	weather/find
do i need a jacket on wednesday morning	weather/find
please show me my alarms for today	alarm/show_alarms
remind me to drop off package at the post office	reminder/set_reminder
set an alarm for the next 5 days for 7 am	alarm/set_alarm
cancel the reminder for my sunday hydrafacial appointment	reminder/cancel_reminder
stop my alarm for the weekend	alarm/cancel_alarm
set alarm to go off every 10 minutes for 1 hour	alarm/set_alarm
should i wear a coat tonight? 	weather/find
what are the chances of rain next week	weather/find
reminder set alarm for 500 am tomorrow	reminder/set_reminder
what is the temperature now?	weather/find
what is the high temperature today?	weather/find
how many inches did it rain today	weather/find
is it supposed to be windy today?	weather/find
set alarm for 5 p.m.	alarm/set_alarm
set alarm for 2:00 pm for everyday.	alarm/set_alarm
is there a chance of a tornado	weather/find
how strong are the winds blowing	weather/find
set reminder when library books are due back	reminder/set_reminder
set my alarm for 8am wednesday morning	alarm/set_alarm
is it going to be sunny all day	weather/find
please set an alarm for tuesday at 9 a.m.	alarm/set_alarm
remind me to buy my vitamins today	reminder/set_reminder
what time are they calling for rain?	weather/find
are alarms set for every morning this week?	alarm/show_alarms
close all of my reminders for this weekend.	reminder/cancel_reminder
what's the weather in new york city at 1pm?	weather/find
what is today's low	weather/find
set recurring alarm from 1 pm daily	alarm/set_alarm
remind me to send a birthday card to mom on her birthday	reminder/set_reminder
repeat my next alarm for every weekday.	alarm/modify_alarm
turn off my alarm for tomorrow morning.	alarm/cancel_alarm
stop the 9am alarm	alarm/cancel_alarm
tell me the time left on my alarm	alarm/time_left_on_alarm
whats the temperature tomorrow 	weather/find
snooze now	alarm/snooze_alarm
should i pack a sweater for our trip to vermont ?	weather/find
should i take an umbrella to work today?	weather/find
set alarm for 6 am tomorrow morning	alarm/set_alarm
remind to to prep the night before my colonoscopy	reminder/set_reminder
give me a weather update	weather/find
how is the weather today	weather/find
remind me to cancel my alarm afterwards.	reminder/set_reminder
remind me to get bagels after work tonight.	reminder/set_reminder
need an alarm at 6	alarm/set_alarm
will the weather be nice enough for the beach tomorrow?	weather/find
what is the weather like in tampa	weather/find
set 12:00 pm alarm for every other thursday for the next six weeks	alarm/set_alarm
when is the next thunderstorms forecast?	weather/find
please tell me how much time is left on my alarm	alarm/time_left_on_alarm
set alarm for every minute for 20 mins	alarm/set_alarm
how hot will it be on saturday	weather/find
what days do i need an umbrella this week?	weather/find
remind me to buy miso soup at whole foods tonight.	reminder/set_reminder
what is the low temperature on saturday	weather/find
how many inches of snow is chicago getting on wednesday	weather/find
will there be sunshine over lake cherokee tomorrow?	weather/find
how much is it going to rain tomorrow?	weather/find
what is the weather for tomorrow?	weather/find
what is the weather in chicago at noon	weather/find
remind me to call the nail salon tomorrow	reminder/set_reminder
remind me to work on the party list	reminder/set_reminder
will it be above 73 in degree celcius san francisco this weekend	weather/find
tell me the weather in tucson right now. 	weather/find
what are the humidity levels tomorrow	weather/find
remind me to wash the car	reminder/set_reminder
what time is dusk in my town	weather/checkSunset
hows the weather in boston today	weather/find
what's the forecast in new mexico?	weather/find
what are the chances for rain today?	weather/find
remind me to get ready to pick up my girlfriend at 4:35pm	reminder/set_reminder
om average, what week of the year see temperatures in my area stay above 70 degrees	weather/find
are we expecting snow	weather/find
how hot is it tomorrow at san francisco in degrees c	weather/find
cancel all my reminders for this week	reminder/cancel_reminder
set an alarm every hour reminding me to drink water	alarm/set_alarm
show reminder to buy pool filter	reminder/show_reminders
show alarms for tomorrow	alarm/show_alarms
whats the weather like in toronto	weather/find
cancel my reminder to attend the work meeting tomorrow	reminder/cancel_reminder
cancel my alarm for 8 pm tonight.	alarm/cancel_alarm
will i need a sweater this evening?	weather/find
can you set me an alarm for 4:30 pm tomorrow?	alarm/set_alarm
what is the humidity level today	weather/find
cancel this weeks alarms	alarm/cancel_alarm
remind me to call my mom tomorrow for her birthday	reminder/set_reminder
what is the weather like in toronto tonight?	weather/find
set a new alarm for 6 am	alarm/set_alarm
do i need to wear long sleeves?	weather/find
remind me to stop for groceries on my way home	reminder/set_reminder
reminders for tomorrow.	reminder/show_reminders
is it cold this morning?	weather/find
set alarm for every minute for 5 minutes	alarm/set_alarm
set an alarm for 7:30 p.m 	alarm/set_alarm
remind me to take my medication every day at 9 am	reminder/set_reminder
remind me that it is john's birthday on sunday	reminder/set_reminder
set alarm for 7 minutes with a warning that will go off at 5 minutes.	alarm/set_alarm
create an alarm every 5 minutes for an hour	alarm/set_alarm
is it raining in st louis right now	weather/find
set an alarm for july 28th at 130 am	alarm/set_alarm
remind me my son has a doctor appointment at 9am wednesday	reminder/set_reminder
what's the weather like in chelan, wa	weather/find
set an alarm for tomorrow and thursday for 6 pm	alarm/set_alarm
what time will it get cool today?	weather/find
when does the rain stop	weather/find
when is it supposed to stop raining	weather/find
i need to cancel my alarm for tomorrow.	alarm/cancel_alarm
remind me about my board meeting tomorrow	reminder/set_reminder
much time is left on my make dinner alarm?	alarm/time_left_on_alarm
i want to be reminded to go early to spin class	reminder/set_reminder
set my 6am alarm.	alarm/set_alarm
set alarm for 11:05 pm tonight	alarm/set_alarm
reset alarm for tomorrow	alarm/cancel_alarm
should i wear a sweater?	weather/find
what's the low in carson today?	weather/find
what is today's high temperature	weather/find
how hot will it be?	weather/find
how strong is the wind right now?	weather/find
what is the forecast for this weekend in osage beach?	weather/find
what reminders do i have for today?	reminder/show_reminders
what is the weather forecast for hawaii this weekend	weather/find
current humidity?	weather/find
set a reminder to pick up tariq at school	reminder/set_reminder
cancel alarm 	alarm/cancel_alarm
remind me of  "packing for trip" list on the 14th.	reminder/set_reminder
is it above 90 in degree celsius this weekend	weather/find
tell me which ones are the rainy days tomorrow	weather/find
set an alarm for every 36 seconds. 	alarm/set_alarm
show me all reminders for april	reminder/show_reminders
what's the forecast for the ocean?	weather/find
is there rain in the forecast	weather/find
change all sunday alarms to 10 am	alarm/modify_alarm
set the alarm for 2 pm	alarm/set_alarm
forecast for india?	weather/find
is it going to be below 64 celcius manila this weekend	weather/find
add alarm wednesday 4:45 am	alarm/set_alarm
i want to be reminded to log in to fortnite	reminder/set_reminder
how warm is it tomorrow morning in new york in degree celsius	weather/find
create a new reminder for tomorrow.	reminder/set_reminder
remind me to enter time into my timesheet	reminder/set_reminder
show 7 day forecast in la	weather/find
are we expecting thunderstorms	weather/find
what are the highs next week?	weather/find
set the alarm for 4 am but on vibrate	alarm/set_alarm
i'd like to set my alarm for 3:00am this saturday.	alarm/set_alarm
show me the 5 day forecast	weather/find
what is this weekend's weather forecast? 	weather/find
remind me to pick up my dry cleaning after work today.	reminder/set_reminder
set reminder to make grocery list	reminder/set_reminder
get up 6:15 alarm please	alarm/set_alarm
alarm time left	alarm/time_left_on_alarm
i need to set a reminder to go to court next week on monday.	reminder/set_reminder
i need to know the weather for today	weather/find
remind me to pick up toilet paper on the way home from work	reminder/set_reminder
is it going to be over 100 degrees in phoenix on monday	weather/find
is it going to be cloudy tonight 	weather/find
is there a traveler's advisory due to the snow predicted for today	weather/find
set alarm for 8am on saturday	alarm/set_alarm
set me a reminder about the trolley tour on august 24th.	reminder/set_reminder
what in the weather looking like in pennsylvania	weather/find
set alarm for 6 pm thursday.	alarm/set_alarm
is it more than 20 mph winds today	weather/find
set alarm for 7am every day.	alarm/set_alarm
set an alarm for 7pm tomorrow	alarm/set_alarm
what's the heat index?	weather/find
what will the temperature be in portland next week?	weather/find
when is tornado season in florida?	weather/find
remind me when	reminder/set_reminder
what is the temperature in brooklyn?	weather/find
how warm is it beijing in c	weather/find
show me all of my reminders for the rest of july.	reminder/show_reminders
will it be above 14 in celcius for paris	weather/find
check the chance of precipitation for friday	weather/find
resume my alarms for next week	alarm/set_alarm
how windy will it be tomorrow morning	weather/find
set an alarm later on today for 4 pm	alarm/set_alarm
is it going to be hot in new york on july 26?	weather/find
remind me to wash my hair in six minutes	reminder/set_reminder
what will the humidity feel like tomorrow	weather/find
set an alarm for 6pm tuesday	alarm/set_alarm
will it be warmer next week?	weather/find
how much snow did they get in pa yesterday	weather/find
remind me to take the meat out of the freezer	reminder/set_reminder
view alarms	alarm/show_alarms
set alarm for tonight to make sure i wake up	alarm/set_alarm
cancel all alarms and reminders for june	alarm/cancel_alarm
remind me to buy ink cartridges	reminder/set_reminder
i need to set my alarm	alarm/set_alarm
how much will the temperature drop by 10 pm	weather/find
how does the weather look like today?	weather/find
cancel alarm for 6 pm	alarm/cancel_alarm
what is the temperature in mobile al 	weather/find
